,label,message
3533,0,actually mobile full msg work online need send lt gt sent msg wil explain u later
3534,0,sorry call later
3535,0,good evening
3536,0,home please call
3537,0,oic co n si got lunch today dad went dunno whether eat sch wat
3538,0,mmmmm sooooo good wake word morning love mmmm fuck love lion devouring kiss across sea
3539,0,pleased inform application airtel broadband processed successfully installation happen within day
3540,0,happen dear silent tensed
3541,0,get unless guy want come time sooner
3542,0,coughing nothing
3543,0,ü come lt n pas lar
3544,0,e person e sm survey
3545,0,lol ok ill try send warned sprint dead slow prolly get tomorrow
3546,0,thank meet monday
3547,0,th gower mate r u man good wale ill b back c u wk msg random
3548,1,rock yr chik get filthy film xxx pic yr phone rply filth saristar ltd per day cancel
3549,0,single line big meaning miss anything ur best life miss ur best life anything gud nyt
3550,0,got like lt gt get later though get whatever feel like
3551,0,dad wanted talk apartment got late start omw
3552,0,love
3553,0,lol u still feeling sick
3554,0,din tell u jus
3555,0,eye philosophy
3556,1,next month get upto call ur standard network charge activate call c cost min mobcudb
3557,0,ok lor town lei
3558,0,already sabarish asked go
3559,0,vijay going talk jaya tv
3560,1,urgent trying contact u today draw show prize guaranteed call land line claim po
3561,0,lol know hey someone great inpersonation flea forum love
3562,1,text banneduk see cost textoperator xxx
3563,0,still chance search hard get let try
3564,1,auction round highest bid next maximum bid bid send bid bid good luck
3565,0,always celebrate ny family
3566,0,know taj mahal symbol love lesser known fact mumtaz shahjahan wife wife shahjahan killed mumtaz husband marry mumtaz died lt gt th delivery married mumtaz sister question arises hell love great
3567,0,ok come home vl nice meet v chat
3568,1,collect valentine weekend paris inc flight hotel prize guaranteed text paris
3569,0,sent de webadres geting salary slip
3570,0,fine sends greeting
3571,1,customer loyalty offer new mobile txtauction txt word start get ctxt tc
3572,0,dint touch
3573,0,yup leaving right back soon
3574,1,wo believe true incredible txts reply g learn truly amazing thing blow mind
3575,0,yeah sure leave min
3576,0,one teach ship car
3577,0,sign maturity start saying big thing actually start understanding small thing nice evening bslvyl
3578,0,yeah confirmed staying weekend
3579,0,said ü dun haf passport smth like dat ü juz send email account
3580,0,multiply number independently count decimal point division push decimal place like showed
3581,0,lovely night wake see message hope smile knowing great morning
3582,0,ard lor
3583,0,right meanwhile project twin comin
3584,0,sent maga money yesterday oh
3585,1,hi ibh customer loyalty offer new mobile txtauction txt word start get
3586,0,heart empty without love mind empty without wisdom eye r empty without dream amp life empty without frnds alwys touch good night amp sweet dream
3587,1,hot n horny willing live local text reply hear strt back per msg netcollex ltdhelpdesk reply stop end
3588,0,ride equally uneventful many pesky cyclist around time night
3589,0,free give otherwise nalla adi entey nattil kittum
3590,0,sent wife text buy tell relax go get wkend
3591,0,escape theatre going watch kavalan minute
3592,0,much would cost hire hitman
3593,0,anything lor
3594,0,sorry call later
3595,1,want new nokia colour phone delivered tomorrow free minute mobile free text free camcorder reply call
3596,0,huh cant go ur house empty handed right
3597,0,good morning princess happy new year
3598,1,congratulation winner august prize draw call prize code
3599,0,aight head
3600,0,wat r u busy wif work
3601,0,know mood today
3602,0,jay told already
3603,0,cps causing outage conserve energy
3604,0,sure checking happening around area
3605,0,hey morning come ask pa
3606,0,jordan got voted last nite
3607,0,mean got epi fine
3608,0,idea
3609,0,pls come quick cant bare
3610,0,joy father john john joy father u an th hav lt gt iq ti ia question try answer
3611,0,call unable cal let meet bhaskar deep
3612,0,meet library
3613,0,k roommate also want dubsack another friend may also want plan bringing extra tell know sure
3614,0,depends individual lor e hair dresser say pretty parent say look gong u kaypoh also dunno wat collecting
3615,0,ok c ü
3616,0,enjoy watching playing football basketball anything outdoors
3617,0,please ask macho price range want something new used plus interfued blackberry bold lt gt bb
3618,0,sorry sent blank msg yup trying serious studying
3619,0,hey check da listed da
3620,1,alfie moon child need song ur mob tell ur txt tone charity nokias poly charity polys zed profit charity
3621,0,meant apology texting get drug lt gt night
3622,0,mean february april getting place stay hustle back forth audition season since sister moved away harlem
3623,0,goin workout lor muz lose e fat
3624,0,damn poor zac stand chance
3625,0,message responce happend
3626,0,want tel u one thing u mistake k message sent
3627,0,yeah right bring tape measure fri
3628,0,still chance search hard get let try
3629,0,meeting u work tel shall work tomorrow
3630,0,head straight
3631,1,get official england poly ringtone colour flag yer mobile tonight game text tone flag optout txt eng stop
3632,0,thank princess sexy
3633,0,oooh got plenty
3634,0,hui xin da lib
3635,0,big difference lt gt versus lt gt every lt gt hr
3636,0,make cry stuff happens top everything else push edge underdtand often cry sorry sorry life
3637,0,babe feel let try fit soo muchxxlove u locaxx
3638,0,know hook mean right
3639,1,customer service announcement recently tried make delivery unable please call
3640,0,wat da model num ur phone
3641,0,really skateboarding despite fact get thrown wind bandage shit arm every five minute
3642,1,stop club tone replying stop mix see html term club tone cost mfl po box
3643,0,house e sky quite dark liao raining got excuse run already rite hee
3644,0,sorry left phone upstairs ok might hectic would bird one fell swoop date
3645,0,thought see
3646,1,wamma get laid want real doggin location sent direct mobile join uk largest dogging network txt dog nyt
3647,0,carlos say pick later yeah set
3648,0,hey babe friend cancel still visit
3649,0,per request alaipayuthe set callertune caller press copy friend callertune
3650,0,hmm ill think ok forgiven
3651,0,hoping get away langport still town tonight
3652,0,want send virtual hug need one
3653,0,probably still going stuff
3654,0,issue right ill fix tomorrow
3655,0,come people
3656,0,senthil group company apnt
3657,0,oh really make air talent
3658,0,studying free next weekend
3659,0,r u yet wearing blue shirt n black pant
3660,0,come lt gt min
3661,0,reach ur home lt gt minute
3662,0,well great weekend
3663,0,langport sorry probably bed suck ill xmas lanka
3664,0,frnd juz word merely relationship silent promise say wherevr whenevr forevr gudnyt dear
3665,0,huh also many mistake
3666,0,ha u jus ate honey ar sweet
3667,0,turning phone mom telling everyone cancer sister wo stop calling hurt talk ca put see u u get home love u
3668,0,honey sweetheart darling sexy bun sugar plum loverboy miss boytoy smack as go gym
3669,0,thanks loving rock
3670,0,yeah imma come cause jay want drug
3671,0,ok thanx take care
3672,0,yup thk u oso boring wat
3673,0,came look flat seems ok away alot wiv work got woman coming
3674,0,moji informed saved life thanks
3675,1,nokia get win free auction take part send nokia
3676,0,who class
3677,0,hey r ü still online finished formatting
3678,0,great attracts brothas
3679,1,promotion number ur awarded city break could win summer shopping spree every wk txt store skilgme
3680,0,possible
3681,0,cant pick phone right pls send message
3682,0,lol happens vega stay vega
3683,0,hello hello hi lou sorry took long left mobile friend lancaster got bak neway im sorry make ur hun
3684,0,use soc use home ü dunno type word ar
3685,0,dad say hurry hell
3686,0,wake lt gt morning
3687,0,get class bsn like lt gt minute know advising
3688,0,great shoot big load get ready
3689,0,meet lobby
3690,0,still coming tonight
3691,0,happen dear tell
3692,0,sir waiting call free please call
3693,0,movie laptop
3694,0,texted finished long time ago showered
3695,0,ok im sure time finish tomorrow wan na spend evening co would vewy vewy lubly love xxx
3696,0,hello per request lt gt transfered
3697,0,tirupur call da
3698,1,winner specially selected receive cash award speak live operator claim call cost
3699,0,catch put
3700,0,noe ü specify da domain nusstu ü still sch
3701,0,oh asked fun haha take care ü
3702,0,shall get pouch
3703,0,hey loverboy love tell look picture ache feel leg fuck want need crave
3704,0,boy sweet word left morning sigh go day love start studying
3705,0,kent vale lor ü wait ar
3706,0,good making money
3707,0,reading gud habit nan bari hudgi yorge pataistha ertini kano
3708,0,aight still want get money
3709,1,free top ringtone weekly week subpoly per
3710,0,ok whats ur today plan
3711,0,town important
3712,0,sorry pa dont knw ru pa
3713,0,wat u
3714,0,meeting ü rite go home lor ü dun feel like comin ok
3715,0,oh get paid outstanding one commercial hasbro august made u jump many hoop get paid still
3716,0,late call tomorrow care sweet dream u ummifying bye
3717,0,networking technical support associate
3718,0,gon na rip uterus
3719,0,cool like swimming pool jacuzzi house
3720,1,thanks ringtone order reference number mobile charged tone arrive please call customer service text txtstar
3721,0,yeah gang ready
3722,0,blank blank wat blank lol
3723,0,movie collect car oredi
3724,0,left already orchard
3725,1,hi ur lucky night uve invited xchat uk wildest chat txt chat ldn
3726,0,nothing spl wat abt u whr ru
3727,0,chikku nt yet ya free
3728,0,aldrine rakhesh ex rtm
3729,0,search happiness main source unhappiness accept life way come u find happiness every moment u live
3730,0,home please call
3731,0,guess could good excuse lol
3732,0,frnd necesity life imagine urself witout frnd hw u feel ur colleg wat u wth ur cell wat abt function thnk abt event espe cared missed amp irritated u frnds wthout u cant live jst takecare goodmorning
3733,0,gud mrng dear hav nice day
3734,0,old orchard near univ
